road_point_id,lat,lon,road_name,city,total_sewer_length,old_sewer_length,sewer_old30_ratio,average_sewer_age,sewer_match_status,has_nearby_repair,repair_id,last_repair_date,repair_type,distance_to_last_repair_m,nearby_repair_count,date,avg_temp,min_temp,max_temp,precipitation,snowfall,humidity,pothole_label
R00231,36.01351,126.737731,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-09-02,13.280000000000001,4.24,20.28,0.0,0.0,54.022000000000006,0
R00655,35.541394,126.88594,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-06-28,25.796000000000003,17.81,31.33,6.23,0.0,59.129999999999995,0
R00171,35.911481,126.679997,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-06-04,24.19,17.02,31.55,10.879999999999999,0.0,54.88199999999999,0
R00541,35.461847,127.343834,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-11-01,4.340000000000001,-2.68,11.09,12.0,0.0,58.688,0
R00036,35.771193,127.095657,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-06-17,27.778,20.79,35.48,24.11,0.0,64.8,0
R00525,35.407591,127.398556,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2024-08-25,19.338,12.07,26.26,14.64,0.0,56.120000000000005,0
R00160,35.967518,126.766635,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-03-02,6.118,-0.03,12.78,1.31,0.0,52.879999999999995,0
R00243,35.925042,126.779721,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-10-13,7.648000000000001,1.02,14.41,2.56,0.0,60.775999999999996,0
R00086,35.826956,127.147903,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-03-09,7.75,2.36,16.54,26.82,0.0,66.226,0
R00578,35.569823,126.936803,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-02-27,7.167999999999999,1.77,12.96,14.46,0.0,59.970000000000006,0
R00557,35.569388,126.835449,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-02-28,5.406000000000001,0.67,13.29,0.0,0.0,62.43399999999999,0
R00574,35.568805,126.916376,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-01-13,-0.296,-9.06,5.59,0.0,1.87,58.653999999999996,0
R00646,35.649043,126.855421,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-06-18,26.438,18.76,34.3,2.05,0.0,52.16799999999999,0
R00028,35.824172,127.198837,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-03-08,8.604,3.26,14.43,0.0,0.0,57.75600000000001,0
R00620,35.52488,126.855818,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-11-05,5.486,-2.03,13.46,2.37,0.0,58.996,0
R00556,35.570216,126.829722,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-10-11,7.3420000000000005,-0.86,16.06,15.74,0.0,65.078,0
R00340,36.004894,127.013813,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-10-19,6.14,-2.75,14.26,16.26,0.0,62.239999999999995,0
R00331,35.9748,126.983332,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-12-10,0.708,-5.18,7.83,0.0,3.3000000000000003,55.46600000000001,1
R00640,35.618997,126.856267,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-12-06,-2.322,-9.62,5.69,0.0,0.35,73.696,0
R00506,35.476204,127.390266,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2024-12-22,-3.0300000000000002,-11.75,5.85,0.0,0.0,58.134,0
R00348,35.903309,126.958479,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-09-17,14.122,7.99,20.77,3.63,0.0,59.80800000000001,1
R00473,35.463984,127.436665,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2026-03-17,9.394,1.37,14.97,2.19,0.0,61.4,0
R00231,36.01351,126.737731,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-07-09,24.966,19.0,31.05,50.85,0.0,57.85,1
R00190,35.97726,126.744251,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-09-14,14.718,8.44,22.74,3.5,0.0,61.184000000000005,0
R00225,35.984812,126.735449,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2026-07-07,25.698,19.37,32.81,0.0,0.0,69.218,0
R00385,35.925709,126.979276,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2026-05-08,19.69,12.35,26.47,11.26,0.0,61.403999999999996,1
R00377,35.897537,127.008534,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-11-01,4.340000000000001,-2.68,11.09,12.0,0.0,58.688,0
R00283,35.947534,126.925525,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-03-10,8.422,1.77,14.91,0.0,0.0,62.39,1
R00633,35.586071,126.855575,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-12-17,-1.544,-8.91,4.79,0.0,1.72,61.864,0
R00628,35.563004,126.856612,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2024-09-18,13.23,5.64,23.28,0.0,0.0,62.855999999999995,0
R00259,35.978728,126.724062,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-09-10,14.904,9.01,23.0,11.27,0.0,62.14,0
R00359,35.955181,126.958504,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2026-05-05,20.44,14.49,26.34,30.8,0.0,59.291999999999994,1
R00456,35.405231,127.378934,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-10-26,5.134,-1.86,11.49,0.0,0.0,56.705999999999996,0
R00411,35.415496,127.320334,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-08-29,18.916,10.34,25.27,0.0,0.0,61.608000000000004,0
R00649,35.519548,126.904147,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-07-28,23.758,15.4,33.71,3.39,0.0,57.048,0
R00318,35.929691,126.93936,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-11-04,3.476,-3.44,10.42,1.85,0.0,66.17,1
R00677,35.616548,126.809821,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,1,F0067,2025-12-01,덧씌우기,5.691369928888043,2,2026-03-20,11.494,3.87,19.15,3.63,0.0,58.202,0
R00225,35.984812,126.735449,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2024-11-01,4.578,-2.5,14.22,0.0,0.0,58.212,0
R00234,36.028437,126.737377,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2026-02-26,4.828,-1.55,11.79,0.0,0.0,57.912,0
R00664,35.572029,126.855151,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-06-15,25.894,17.68,33.82,12.2,0.0,54.04600000000001,0
R00374,36.027718,126.958239,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-01-20,0.44399999999999995,-6.31,6.49,0.0,0.0,58.438,0
R00672,35.599161,126.826231,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,1,F0034,2025-09-20,임시보수,118.8733200867511,1,2025-10-22,6.042,-0.71,13.09,25.83,0.0,55.4,0
R00608,35.612504,126.898103,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,1,F0019,2025-12-11,덧씌우기,66.54379000810414,2,2025-08-16,19.875999999999998,12.01,31.79,8.19,0.0,61.42999999999999,0
R00472,35.458538,127.433838,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-11-09,1.874,-4.95,10.41,5.62,0.0,64.374,0
R00233,36.02333,126.735904,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-04-09,13.522,6.05,22.51,0.0,0.0,54.57000000000001,0
R00113,35.80096,127.170589,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-03-04,8.379999999999999,2.49,14.5,0.0,0.0,57.69200000000001,0
R00497,35.433306,127.392192,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-05-07,21.434,13.48,29.96,2.51,0.0,53.120000000000005,0
R00442,35.416187,127.470526,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2024-12-21,-1.376,-7.93,4.12,11.26,6.4399999999999995,62.936,0
R00564,35.570503,126.868176,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-04-20,15.736,8.78,24.26,7.36,0.0,63.402,0
R00268,36.01108,126.693329,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2026-02-11,3.158,-6.96,13.41,0.0,1.43,55.152,0
R00510,35.495272,127.389493,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-12-16,-0.8019999999999999,-6.99,5.8,0.0,3.97,65.644,0
R00386,35.928879,126.975814,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2024-12-18,1.4620000000000002,-5.45,10.04,3.67,0.0,53.288,0
R00387,35.933129,126.972868,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2024-12-21,-1.376,-7.93,4.12,11.26,6.4399999999999995,62.936,0
R00113,35.80096,127.170589,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-02-18,4.684,-1.99,14.4,17.59,0.0,65.59200000000001,0
R00613,35.489736,126.855306,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-02-04,0.37,-5.66,7.68,0.0,0.39,57.052,0
R00625,35.547901,126.856598,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2024-12-20,-0.5119999999999999,-6.69,8.11,0.0,0.0,54.342,0
R00081,35.8024,127.147489,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2024-09-22,11.542,6.11,18.06,0.0,0.0,61.75600000000001,0
R00113,35.80096,127.170589,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2024-11-13,4.782,-5.43,14.16,23.79,0.0,64.852,0
R00002,35.823858,127.073667,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-05-26,22.854,14.77,29.12,0.0,0.0,56.727999999999994,0
R00642,35.630783,126.856529,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-07-27,20.988,12.97,27.48,11.58,0.0,58.541999999999994,0
R00220,35.960287,126.7373,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-03-07,6.906000000000001,-0.44,14.27,0.0,0.0,62.662,0
R00566,35.569344,126.877455,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-08-22,17.246000000000002,9.97,22.92,42.76,0.0,60.166,1
R00225,35.984812,126.735449,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2024-11-03,3.274,-3.0,10.81,0.0,0.0,56.012,0
R00385,35.925709,126.979276,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2024-10-16,8.306000000000001,-0.0,15.46,5.87,0.0,59.998000000000005,0
R00403,35.987727,126.918278,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-10-23,7.258,2.64,12.83,0.0,0.0,54.053999999999995,0
R00638,35.611337,126.855431,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-05-18,20.494,12.82,28.53,0.0,0.0,54.084,0
R00130,35.860353,127.112973,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-12-31,0.43999999999999995,-7.07,7.5,44.95,2.01,66.624,0
R00053,35.830333,127.153403,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2024-12-05,-1.6179999999999999,-11.19,3.6,7.62,0.0,58.233999999999995,0
R00672,35.599161,126.826231,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,1,F0034,2025-09-20,임시보수,118.8733200867511,1,2025-05-23,22.682,16.9,29.02,5.35,0.0,58.815999999999995,0
R00416,35.415383,127.343861,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2024-10-25,4.9,-2.35,11.22,0.0,0.0,60.013999999999996,0
R00247,35.938556,126.764753,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2024-10-26,4.816,-3.97,15.2,13.04,0.0,55.984,0
R00439,35.415641,127.456388,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-01-30,2.134,-5.28,10.26,23.24,0.0,62.488,0
R00203,36.020964,126.790234,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-12-20,-2.35,-11.6,5.5,0.0,0.0,65.46000000000001,0
R00184,35.955983,126.724956,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-06-19,24.294,18.45,30.23,40.42,0.0,64.894,0
R00123,35.837549,127.13678,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-06-23,25.330000000000002,17.92,34.2,11.26,0.0,60.04600000000001,0
R00401,35.98252,126.925258,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-08-18,21.302,14.43,29.23,14.149999999999999,0.0,70.252,0
R00294,35.948785,126.978924,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-09-01,15.318000000000001,5.96,21.21,1.37,0.0,60.354,0
R00280,35.949088,126.912102,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-07-27,24.235999999999997,18.12,29.81,7.890000000000001,0.0,57.45,0
R00610,35.619172,126.905011,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-02-23,6.026,-1.24,12.04,0.0,0.0,59.95,0
R00198,36.004298,126.772459,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-08-07,21.674,14.7,31.75,0.0,0.0,52.16799999999999,0
R00511,35.360301,127.445956,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-10-08,9.548,1.74,18.31,5.89,0.0,58.342000000000006,0
R00144,35.967729,126.690468,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2024-12-05,-1.6179999999999999,-11.19,3.6,7.62,0.0,58.233999999999995,0
R00609,35.615869,126.902275,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-03-04,8.379999999999999,2.49,14.5,0.0,0.0,57.69200000000001,0
R00201,36.013271,126.78425,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-12-28,1.256,-6.4,7.95,7.88,0.0,60.49400000000001,0
R00124,35.839379,127.13237,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-07-25,25.228,18.08,32.83,6.69,0.0,65.046,0
R00187,35.965956,126.734873,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,1,F0011,2024-03-26,임시보수,187.10632243644343,1,2025-09-05,17.880000000000003,8.69,24.71,0.0,0.0,60.4,0
R00326,35.956457,126.964735,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2026-02-02,3.368,-5.63,15.21,4.06,3.48,55.726,1
R00464,35.432156,127.406257,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-06-14,25.184,17.46,32.24,3.45,0.0,56.339999999999996,0
R00349,35.907068,126.957013,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-01-04,-1.258,-7.23,5.2,0.0,0.56,59.724000000000004,0
R00660,35.557868,126.868173,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,1,F0078,2024-04-02,상온아스콘,104.19575292623712,1,2025-08-12,21.7,13.86,29.52,26.779999999999998,0.0,68.63,0
R00403,35.987727,126.918278,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-12-30,2.59,-4.43,10.06,4.47,0.89,59.04600000000001,0
R00346,35.892252,126.957481,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-09-07,15.975999999999999,8.4,24.06,0.0,0.0,56.794000000000004,0
R00511,35.360301,127.445956,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2026-04-14,16.894,11.15,23.08,4.41,0.0,63.61,0
R00147,35.967717,126.705126,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-05-25,22.688,15.47,31.57,12.11,0.0,62.686,0
R00148,35.967447,126.709582,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2026-05-17,21.912,14.33,32.17,18.310000000000002,0.0,65.526,0
R00489,35.394854,127.389632,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-12-14,-1.316,-8.49,4.96,0.0,0.52,60.158,0
R00640,35.618997,126.856267,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2024-12-07,-1.718,-9.87,5.9,25.98,0.0,58.846000000000004,0
R00551,35.570304,126.804958,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-01-04,-1.258,-7.23,5.2,0.0,0.56,59.724000000000004,0
R00338,35.998113,127.006219,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-10-27,5.132,-2.19,13.42,0.0,0.0,61.86800000000001,1
R00641,35.625455,126.856992,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-01-09,-0.384,-8.96,9.44,0.0,0.0,56.812,0
R00473,35.463984,127.436665,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-05-18,22.054000000000002,14.29,28.84,0.0,0.0,62.041999999999994,0
R00151,35.967403,126.724237,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2024-11-25,0.2920000000000001,-6.72,9.02,0.0,0.0,59.99400000000001,0
R00415,35.416555,127.338949,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2024-11-30,-0.5039999999999999,-7.61,5.51,0.0,0.0,60.004,0
R00298,35.94776,126.999644,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-03-20,9.952000000000002,1.79,18.49,4.51,0.0,57.312,0
