grid_id,lanes,road_rank,road_type,road_link_distance_m
23084_7958,1,105,0,1.291891283211367e-09
23053_8031,2,103,0,1.3129829642153179e-09
22899_8071,1,103,0,1.3395223369896424e-09
23094_7930,2,101,0,1.3572221351815125e-09
23049_8035,1,106,0,1.3647846533570312e-09
22917_7999,2,103,0,1.3795117201078353e-09
23049_7847,1,106,0,1.3874516046644097e-09
22857_7837,2,103,4,1.411932516993358e-09
22897_8071,2,103,0,1.415126505302432e-09
22958_7876,2,103,0,1.427022583547745e-09
22959_8013,1,106,0,1.4289057050985972e-09
22881_8036,1,106,0,1.445210031393965e-09
22911_7859,1,106,0,1.4477582299055674e-09
23082_7892,1,105,0,1.4592964120888826e-09
23001_7863,2,101,0,1.4780188093709752e-09
23100_8060,1,105,0,1.490089807456093e-09
23042_8043,1,105,0,1.533386248792693e-09
22941_8039,1,107,0,1.5443495175344048e-09
23087_7954,1,103,0,1.557551503452462e-09
22890_8029,2,101,0,1.567779299718239e-09
22887_8014,3,103,0,1.5766894947105732e-09
22860_8006,3,103,0,1.577686960350464e-09
22959_8043,2,101,0,1.598175199303831e-09
23043_7955,2,101,0,1.603002422369183e-09
23069_8047,2,103,0,1.6248302218175032e-09
22886_8018,2,103,0,1.6264724444375634e-09
22866_7900,1,106,0,1.6431739164673065e-09
22911_7917,2,103,0,1.6448458762479023e-09
22849_7852,2,101,0,1.651361982973364e-09
22908_7982,2,106,0,1.6809106405262239e-09
23030_7994,1,103,0,1.6815483040745768e-09
23026_8039,2,101,0,1.6838240493586442e-09
22943_7848,2,101,0,1.6853744216852986e-09
23101_7868,2,101,0,1.68974619719419e-09
23048_8040,1,106,0,1.7019308368875815e-09
22885_7922,1,106,3,1.7223286880234465e-09
22844_7989,2,103,0,1.7379678008646381e-09
23094_7920,1,106,0,1.7467181400264436e-09
23049_7971,2,101,0,1.7563317500576113e-09
22979_7897,1,103,0,1.7652285677590333e-09
22868_7855,1,106,0,1.7670188179640203e-09
23088_7975,1,103,0,1.7766986537561027e-09
22972_7971,2,101,4,1.7800333919184135e-09
22909_8017,2,106,0,1.7846393264796253e-09
22913_7847,1,104,3,1.7929968941915799e-09
22886_7921,1,106,3,1.799440203566746e-09
22900_7915,2,101,0,1.8029105022412594e-09
22867_7992,1,106,0,1.8190885484363976e-09
23073_7915,2,103,0,1.825208921284122e-09
22921_7858,2,103,0,1.8257456684573358e-09
23076_7924,2,103,0,1.8425926046368732e-09
22913_7949,1,106,0,1.8549456474533168e-09
23004_7875,1,105,0,1.882822782247301e-09
22920_7994,2,103,3,1.8865138006312367e-09
22925_7853,1,106,0,1.919513705219659e-09
22991_7885,1,106,0,1.938931794379925e-09
23048_7970,2,101,0,1.9543599960720653e-09
23095_7859,1,106,0,1.958672266699494e-09
22838_7976,2,103,0,1.9727112920295783e-09
22956_7863,1,106,0,1.986766307484836e-09
22855_7924,1,103,0,1.9998187560241676e-09
22876_7928,1,106,0,2.021410904717546e-09
22908_7924,2,106,0,2.0411092427594085e-09
23016_8023,1,105,0,2.049389892610848e-09
23026_8000,1,106,0,2.060676303590996e-09
23085_7909,1,106,0,2.112561821460743e-09
22937_7868,1,106,0,2.1413861258022583e-09
23037_7998,1,106,0,2.1702396450089874e-09
23052_8008,2,103,0,2.1727808246426103e-09
22942_8032,1,106,0,2.225291142816236e-09
22898_7970,1,106,0,2.234687722932106e-09
22944_7886,1,105,0,2.240847761452021e-09
22898_7847,2,101,0,2.240953972843486e-09
22978_7981,2,101,0,2.249951708292805e-09
22904_8043,1,106,0,2.279029992848934e-09
23079_7901,2,101,0,2.3139063779891813e-09
22970_7986,2,101,3,2.3149166348941317e-09
22869_7856,1,106,0,2.326167908075735e-09
23093_7845,1,106,0,2.335803345243495e-09
23091_7837,1,106,0,2.344263675121069e-09
22839_7889,1,103,0,2.39172369021515e-09
23100_7898,1,103,0,2.4016204677583278e-09
23098_7984,1,103,0,2.41094250823484e-09
22853_7924,1,103,0,2.4365777803693017e-09
23086_7979,1,103,0,2.4538125582097306e-09
22919_8014,1,106,0,2.489744711362726e-09
23019_8019,1,106,0,2.4951227681858867e-09
22875_7898,2,101,0,2.533330256196832e-09
22893_7947,1,103,0,2.54729661867894e-09
23072_7927,2,101,4,2.599543901287202e-09
22975_8019,1,103,0,2.60126959501749e-09
22972_8013,2,103,0,2.6739337693980575e-09
22949_8003,2,101,0,2.691809654295152e-09
22994_8071,1,104,0,2.708821677073593e-09
22903_7928,2,106,0,2.715082847453667e-09
22943_8045,2,107,0,2.743786350772917e-09
23030_7990,1,103,0,2.7618228167113524e-09
23022_7946,1,106,0,2.7844806058078556e-09
22898_7921,2,103,0,2.791064046949669e-09
22893_7935,2,103,0,2.818954237765244e-09
22850_7952,2,103,0,2.849528818948391e-09
23102_7844,1,106,0,2.8635811069065992e-09
23099_7916,1,103,0,2.874124187999329e-09
22996_7869,2,101,0,2.8817436438743946e-09
22827_7878,1,106,0,2.892184448552005e-09
23027_7865,1,106,0,2.979855005971842e-09
23088_7961,1,103,0,2.9877813102135595e-09
22848_8059,1,106,0,2.9927171496898357e-09
22923_7942,2,101,0,3.052382893869586e-09
23084_8030,1,105,0,3.0610999474724286e-09
22896_8040,1,106,0,3.073249418962423e-09
22859_7983,4,103,3,3.1598136138661386e-09
22925_7879,1,106,0,3.20658908349397e-09
22905_7959,2,103,0,3.220845408916778e-09
23087_7897,2,103,4,3.35774841857707e-09
23056_7949,1,105,0,3.3766941696974897e-09
22942_8045,2,101,0,3.4352298339544806e-09
23070_7916,2,101,0,3.5021702580169387e-09
23026_8016,1,106,0,3.5166137236107434e-09
22859_7936,1,106,0,1.482306918638736e-07
23069_7841,1,106,0,2.6723968981868263e-07
22879_7948,1,103,0,5.451837530529522e-07
23074_7916,2,103,0,6.610051947664777e-07
23047_7957,1,106,0,7.372420050882288e-07
22952_8062,2,103,0,7.710327187123916e-07
23046_7910,2,101,4,8.434506309057426e-07
22911_7947,1,106,0,8.622810908375252e-07
22960_8012,1,106,0,8.911669892721861e-07
22943_7997,2,103,0,1.3016832197812295e-06
23093_7843,1,106,0,1.3172172995242518e-06
23044_7887,1,107,0,1.7179406567716104e-06
23035_8040,1,105,0,1.7494683231910963e-06
22863_7998,1,103,0,1.755499130787352e-06
22926_8003,2,106,0,1.7747172230868537e-06
22896_7836,1,104,0,1.9943091024724893e-06
22900_7891,1,103,0,2.0282472036959775e-06
22854_8003,5,103,0,2.0566725737294767e-06
22937_7857,1,103,0,2.073995393270322e-06
22978_7945,1,106,0,2.090826805575079e-06
22988_7868,1,106,0,2.1074788545626487e-06
23000_7919,1,103,0,2.158987684523047e-06
22883_8012,2,103,0,2.1826578161419248e-06
23000_7880,2,106,0,2.231493122674818e-06
22906_7852,2,101,4,2.3884406488000425e-06
22860_7867,1,107,0,2.4252335798193816e-06
22852_7910,1,103,0,3.7497530403449482e-06
22952_7965,1,106,0,4.5731001676574235e-06
23043_7931,1,106,0,4.7496747623717545e-06
22912_7852,1,107,0,6.106781556848912e-06
22968_7961,1,106,0,1.2850567906263386e-05
22967_7880,2,103,3,3.25672767286651e-05
22988_7857,2,103,0,4.336306855927528e-05
22869_8037,1,106,0,4.65545233668958e-05
23087_8071,3,101,0,4.89463594113376e-05
22857_8005,3,103,0,6.078422771469598e-05
22926_7999,2,103,0,7.025596625045989e-05
23061_7912,1,101,0,7.905585583004946e-05
22967_7916,1,103,0,0.00010816292868017722
23098_7872,2,101,0,0.00031657997903373895
22884_7978,1,106,0,0.0006403003991643112
23004_7887,1,107,0,0.0008893827928933713
23013_7991,1,106,0,0.00260185748304828
22906_7921,2,106,0,0.002785555710972997
22899_7958,1,106,0,0.0035908415658936067
22970_8011,2,103,0,0.003813837435123967
22996_7863,1,105,0,0.004521704983653207
22938_7967,2,103,0,0.0049672076350797964
23092_8004,1,103,0,0.005034531281530533
23054_8022,2,103,0,0.005870938325176912
23078_7909,1,106,0,0.0070052661408926305
23048_7920,1,105,0,0.007925513245633876
23004_7915,1,106,0,0.007955340533180479
22995_7953,1,105,0,0.008820680805698864
22856_8003,2,107,0,0.009654344252748824
22935_7906,1,105,0,0.010652199212413773
22926_7889,1,106,0,0.01069194414567029
22957_7986,3,103,0,0.010873633351496013
22907_7875,2,103,0,0.012370099586797415
23025_7958,1,103,0,0.01413510784327758
22879_7943,1,106,0,0.014145094216621574
23030_7933,1,106,0,0.016273789509468756
22844_7894,1,103,0,0.016525084040283494
22950_7867,1,106,0,0.018270447838160193
23102_8055,1,106,0,0.01890232752685302
23029_7988,1,103,0,0.01903388746708624
22907_7877,2,103,0,0.019334642584026774
22905_7961,2,103,3,0.020018314805020695
22969_7931,1,106,0,0.020629346721463424
22885_8058,2,103,0,0.02077478958492766
23080_7969,1,106,0,0.021174646063834474
23025_7891,1,103,0,0.023363014370164564
22962_7851,1,103,0,0.026324127937897398
22977_7879,1,103,0,0.02702236989622198
23076_8061,1,107,0,0.027285360629915746
22953_7910,1,103,0,0.028012624378353952
22887_7935,1,107,0,0.02967389348068313
22952_7970,1,106,0,0.029745891058095632
22992_7899,1,106,0,0.03032408286761296
22870_7889,2,105,0,0.031056767085019192
23064_7932,1,103,0,0.031436221151240694
23095_7958,1,106,0,0.032338144181471226
23086_7952,1,103,0,0.033051479031918324
22839_7891,2,106,0,0.0333746186779724
22921_8031,1,106,0,0.03404491776184911
22919_7858,2,103,0,0.034082144707548494
22983_8070,2,101,0,0.038504563411214256
22900_7888,2,103,0,0.03921300031678768
22888_8007,1,107,0,0.03968001762931913
22924_8031,1,106,0,0.040358785455341877
22999_8038,1,106,0,0.04143586140426325
22851_8049,1,106,0,0.041856421931471446
22928_8003,2,106,0,0.0419041003173406
23073_7840,1,106,0,0.04261770292866519
22926_7988,2,103,0,0.04291198950977871
22874_7858,1,106,0,0.04308555155977777
22883_7980,1,106,0,0.04393289632899097
22996_8050,1,105,0,0.045028100886973635
23097_7939,1,106,0,0.045323191438400266
22968_7869,1,106,0,0.04626968530345657
22940_7975,2,106,0,0.0466481549419371
22947_8070,1,106,0,0.046811280661632704
22945_7905,1,106,0,0.04716632815354705
23104_7919,1,103,0,0.04743293726320606
22906_7839,3,104,0,0.04772429016570252
22966_7904,1,106,0,0.051460063686127364
22851_7860,2,103,0,0.052423250133063135
23050_7882,1,105,0,0.05317300624467456
22932_7955,1,107,0,0.053296915862389986
22865_8046,2,101,0,0.05388004405113573
23004_7886,3,103,0,0.05420923016420608
23077_7900,1,106,0,0.05507955622160058
23024_7892,2,103,0,0.055891216576421675
23085_7955,1,105,0,0.056499455185944784
23104_7937,1,103,0,0.057316745621170985
22847_7973,2,103,0,0.05774771659338451
23007_8066,1,104,0,0.05840829069425054
23078_7965,1,105,0,0.05931305563920146
23084_7865,1,103,0,0.059630891249081226
22940_8039,1,106,0,0.06004447015473751
22969_7887,1,103,0,0.061038978248840255
22997_7901,2,103,0,0.0619014596551088
23024_7968,1,106,0,0.06441674032171502
22992_8050,1,105,0,0.06512601521702452
22914_7953,1,106,0,0.06595845553358909
22919_7927,1,106,0,0.06794531614655916
22922_7942,2,101,0,0.06896130810000431
23025_8041,2,101,0,0.07075717433601246
22942_7888,1,103,0,0.07149712133088629
22868_7996,1,106,0,0.07167749008234219
22994_7877,2,103,0,0.071785448561951
23044_7932,1,106,0,0.07334956982641302
22874_8048,1,103,0,0.07572501818371397
22959_7875,2,103,0,0.07677409468144095
22922_8002,1,107,0,0.07701395011460173
22855_7894,1,106,0,0.07764059434117997
22865_8045,2,101,0,0.07821509201050841
23025_8042,2,101,0,0.07875686575380259
22967_8063,1,106,0,0.07896172401803081
22948_7891,1,103,0,0.0799737727612876
22887_8013,3,103,0,0.08005252293684567
22860_7869,1,106,0,0.0805158688658734
22913_7944,2,106,0,0.08076679740035272
23053_7898,1,103,0,0.08151036338649353
22850_8070,1,106,0,0.08229649661128073
22855_7838,2,103,0,0.08279536651152582
22935_7967,2,101,0,0.08302097745954022
22898_7877,2,101,0,0.08700927274026288
23070_7897,1,106,0,0.08742144430040051
22897_7865,1,101,0,0.08783476263384332
22925_8059,1,106,0,0.08883576186518331
23018_7878,1,105,0,0.08891637139642702
23026_7947,1,103,0,0.08940940652811845
22882_7929,1,106,0,0.09041759836925008
22980_8041,1,106,0,0.09069499087170538
22943_7986,5,103,0,0.0910707309890023
23010_8069,1,104,0,0.0912004716866487
23089_7894,2,103,0,0.09190643128326728
22911_8069,2,103,0,0.09214019960338966
23058_7935,1,105,0,0.09309036056000541
22975_7878,2,101,3,0.09337620088681146
22913_8052,1,103,0,0.0937968608918973
23077_8051,2,103,0,0.09422160834946976
22845_7932,1,106,0,0.0965194031478313
23022_7998,1,106,0,0.09847282537907953
23057_7996,2,105,0,0.10020953077813367
23028_7955,1,103,0,0.1003312841157161
22922_7981,1,106,0,0.10048999616653091
22899_7870,1,106,0,0.10100885301638163
22866_7916,1,106,0,0.10267138157468376
22875_8045,2,103,0,0.10364520500929372
22882_8012,2,103,0,0.10688321924351026
22876_7855,1,107,0,0.10741194663293595
22926_8002,1,107,0,0.10784641454583506
22937_8010,1,106,0,0.10962700589031955
23062_7884,1,105,0,0.11039586747612444
22962_7876,1,103,0,0.11078274876230697
22950_7892,1,103,0,0.11122833090111561
23012_7891,2,101,0,0.11126853639946394
22928_7879,1,106,0,0.11144423087761084
23087_7955,1,103,3,0.11175051758378457
23031_7912,1,106,0,0.11247720884238031
23030_7902,1,106,0,0.1129194665476525
22837_7848,1,106,0,0.11331394289371728
22925_8020,1,106,0,0.11344569784047026
23100_8062,1,105,0,0.11359016442202267
23007_7889,2,107,0,0.11406897314009296
23008_7855,2,103,0,0.11534723336114779
22954_7992,2,103,0,0.11587174532722957
22969_7858,1,106,0,0.11637595791710113
22958_8005,3,106,0,0.1174006522630709
22869_7915,1,106,0,0.11790282256091343
22846_7927,1,106,0,0.11824398899060211
22859_7924,1,103,0,0.11928801666890197
23013_7916,1,106,0,0.11930450318322566
22903_7986,2,103,0,0.12191849519533539
23078_8051,2,103,0,0.12200705834919191
22828_7854,1,106,0,0.12242816126266248
22913_7840,1,104,0,0.12263718992076322
23029_8047,1,106,0,0.12386084409325039
23012_7873,2,103,4,0.12402600800194008
23086_7955,1,105,0,0.1250497428738748
22947_7999,3,101,0,0.12548381247132795
22991_7929,2,103,0,0.12708802958627474
22891_7869,1,106,0,0.127228166758527
22946_8028,1,103,0,0.1286654134338588
23047_7984,1,105,0,0.12895485251533184
22976_7892,1,103,0,0.1291406851802959
22937_7845,1,105,0,0.1323995012231327
22929_7954,2,101,0,0.1329519286224524
22920_7939,2,101,0,0.1349160823207168
22891_8064,2,103,0,0.135026307479868
22989_8069,1,104,0,0.13618690148741572
22867_7952,2,103,0,0.1362999220192513
23024_8042,2,101,0,0.13693883955603783
23019_7965,1,103,0,0.13821893563309318
22928_7929,1,103,0,0.13851855915544956
22888_7909,1,106,0,0.1391277769224582
23069_8026,1,106,0,0.1397662788999514
22918_7972,2,106,0,0.14009066263173273
22881_8037,1,106,0,0.14104812312774206
22991_7941,1,106,0,0.1413886271102173
23049_7980,2,101,0,0.1428526755314405
22964_7884,1,103,0,0.14491323694804564
22889_7931,2,103,0,0.1453141294800197
22852_7922,1,103,0,0.14564167366831124
23029_7969,1,106,0,0.14722233958202116
23023_8022,1,103,0,0.1474441096929601
23081_7849,1,103,0,0.14773089470240747
22953_7930,1,106,0,0.1491793247188693
22893_8044,1,106,0,0.15160270614245222
22997_7917,1,103,0,0.15378571052749002
22917_8030,1,106,0,0.15492672027903792
23020_8067,2,103,4,0.15885331761381932
22900_8010,1,106,0,0.16039343442760487
22926_7968,2,106,0,0.16148367411852457
22916_7937,2,101,0,0.16154386210448224
22937_7970,2,101,0,0.1633209236687182
22928_7858,2,103,0,0.1638890619566013
23006_7853,2,101,4,0.1652947984268698
23021_7891,1,103,0,0.1663860968983809
22923_7928,1,106,0,0.16718689984690174
22852_7888,2,105,0,0.1671939620544377
23078_7964,1,105,0,0.16902014628066794
23039_7844,1,106,0,0.17228850274203175
22913_7977,1,107,0,0.17298158171427985
22889_7909,1,106,0,0.17572075074017066
22912_7983,1,106,0,0.1766717646438567
22941_8038,1,106,0,0.1767673905036899
22983_8068,2,101,0,0.1788462256240431
23008_7959,1,103,0,0.17971376415951312
22993_7916,1,103,0,0.180077738176191
23035_7959,1,103,0,0.18078338889970694
22870_8001,2,103,0,0.18078734291720053
22891_7856,1,106,0,0.18164988762180226
22961_8048,2,101,0,0.18247861654648165
22890_8013,1,107,0,0.1825207928896556
22968_7966,2,103,0,0.18447457061492795
23001_7954,1,103,0,0.18548994466771995
22947_8000,3,101,0,0.18609899710106217
22897_8018,1,106,0,0.18756561123084756
22896_7980,2,101,0,0.1918619452870719
22952_7969,1,106,0,0.193592917958159
23004_7944,1,103,0,0.1937090266786561
22960_7884,1,103,0,0.19595979134599523
22985_7983,1,105,0,0.19598073058945517
22912_7980,2,106,0,0.19745980102622954
22994_7859,1,105,0,0.19909210951584597
22918_8012,2,103,0,0.20042044266615958
23099_7943,2,103,0,0.20076761282464523
23033_8011,1,106,0,0.20085494922049701
22951_7918,1,106,0,0.20124537579373286
22994_7892,1,106,0,0.2029444463448141
22891_7955,2,103,0,0.20299083973585805
22943_7907,1,106,0,0.20380737213831857
22927_7973,2,106,0,0.20458014762293975
22960_7852,1,103,0,0.2049729214072679
22920_7989,1,107,0,0.20839250757986003
22916_8016,1,106,0,0.2089819307376647
22912_7945,1,107,0,0.20960933281455568
23070_7839,1,106,0,0.20963965104849513
22895_8065,2,103,0,0.21012551937535986
22951_8013,1,106,0,0.21081162436230055
22944_7922,1,106,0,0.212109728149414
23059_7895,1,106,0,0.21329922810364044
23020_8036,2,103,0,0.21334063126550354
23082_7837,1,103,0,0.21337658201509643
22874_7955,2,103,3,0.2135866526402724
23080_7967,1,106,0,0.2147374332719747
23044_7996,2,103,0,0.21552589173989298
22908_7979,2,101,0,0.21714084627729452
23018_8052,2,103,0,0.2209400064483675
22971_7867,1,103,0,0.22127444683181746
23035_7908,1,106,0,0.22136521261799402
22965_7907,1,106,0,0.2224495108401217
22851_7872,1,106,0,0.22269004064787104
22937_7917,1,105,0,0.22303652779179592
22951_7892,1,103,0,0.22414781355029065
23008_7847,1,101,0,0.22467403050850537
23005_7856,2,101,4,0.22507717008865763
22917_7937,2,101,0,0.2258468166343861
22834_7860,1,106,0,0.22642632150899125
22904_7951,2,103,0,0.22656307858348507
22913_7951,1,106,0,0.22672907474680087
22919_7916,1,105,0,0.22690202370309415
23054_8038,1,106,0,0.22885948767015532
23002_7922,1,106,0,0.22919197995351961
22902_7990,1,106,0,0.22926795573919176
23098_8068,1,105,0,0.2295691822990295
22949_7881,1,105,0,0.23097554273382656
22877_8012,2,103,0,0.2310584580547953
22944_7986,3,107,0,0.23149106610243372
22844_7845,1,101,0,0.23235049515544612
22906_7872,2,103,0,0.2328596825724398
22930_7837,1,106,0,0.23302394911138566
22895_7859,2,103,0,0.23486984342756198
22918_7968,2,106,0,0.235161567554406
23041_7906,1,106,0,0.23605319425682642
23002_7979,1,105,0,0.23736536619248405
22852_7858,2,101,0,0.24009995690419167
22848_7856,1,107,0,0.24129722346184557
22931_7967,2,106,0,0.2418324481434383
23091_7981,1,106,0,0.24495732225081207
22965_7959,1,106,0,0.24569189476846395
22891_7937,1,106,0,0.24573652565462983
23075_7993,1,103,0,0.24626480556595212
22947_7998,1,101,0,0.24627618418572395
22973_7959,2,101,0,0.2477647682365137
22962_7948,1,106,0,0.2479945582991976
22900_8063,1,106,0,0.24817507460300384
23019_7992,1,106,0,0.24822657432919656
22887_7960,1,103,0,0.2484380863496937
23101_7882,1,105,0,0.24888860962293047
22914_8070,1,106,0,0.25004518680639976
22989_7922,2,103,0,0.2501297781813735
22868_7915,1,106,0,0.2504105476608437
23102_8035,1,106,0,0.2518070450357397
22835_7855,1,106,0,0.253381440257822
22972_8050,1,101,0,0.25345367153259196
22903_7905,2,106,0,0.25363003201554873
23035_7946,1,103,0,0.25387277271544373
22854_7946,2,103,3,0.25587454251289055
22925_8002,2,106,0,0.2573056469578204
22923_7943,2,101,0,0.2574977311932534
23059_8040,2,103,0,0.25809942472136704
22925_8055,1,106,0,0.2589870983427315
22994_7876,2,103,3,0.26038952599076864
22960_7894,2,103,0,0.2604876078896045
22986_8036,1,103,0,0.261945096647026
23055_7997,2,103,0,0.26201549551587755
22910_7913,2,103,0,0.2622668245494451
22931_7876,1,103,0,0.26262573798178734
22985_8058,1,105,0,0.26286491488666647
22890_7960,2,103,0,0.2633281939018021
22924_7962,1,106,0,0.2651656706178599
22969_8054,1,106,0,0.26532695359193625
23024_8041,2,101,0,0.2676022935689168
22910_7916,1,107,0,0.26821780465869005
23008_7886,2,103,3,0.26850058748304073
23028_8030,1,103,0,0.270171235746585
22945_7922,1,106,0,0.2709396314507119
22931_7866,2,103,0,0.2715035648095968
22970_8057,1,106,0,0.27292268205445647
22975_7843,1,103,0,0.2757467112820069
23045_7895,1,103,0,0.27578856772898985
22909_7842,3,104,0,0.2763512872275364
22884_7842,2,105,0,0.27809698983361786
23040_7990,1,106,0,0.2786457563901467
23036_7836,1,103,0,0.27884410636601115
23014_8021,1,106,0,0.2788734222427989
23092_7967,1,106,0,0.27995763936860596
22941_7970,1,106,0,0.281942081543968
22875_8037,2,101,0,0.28322599913240604
22874_8058,1,106,0,0.28350151299241205
23029_7997,1,103,0,0.28372684672927573
22918_7870,2,105,0,0.28659233580162946
22898_7855,1,103,0,0.28680257050385083
22953_8059,2,106,0,0.2868468148052196
22933_7957,2,103,0,0.28708052981859356
22853_7894,1,106,0,0.28805805515305133
22951_7934,1,107,0,0.28877258372969905
22920_7845,1,104,0,0.2924487344595286
23036_7957,1,103,0,0.29262099792454666
22952_7895,1,106,0,0.2932788139663617
22912_8038,1,106,0,0.2962171316825122
23024_8002,1,106,0,0.2976573646663084
22884_7949,1,106,0,0.29800366982473764
22964_8001,1,103,0,0.30036780228821947
22817_7851,1,103,0,0.30058091634257283
22944_7855,1,103,0,0.30233082890923807
22847_7903,1,103,0,0.3026435725483454
22958_7867,1,107,0,0.30375662506685197
22959_7892,2,103,0,0.30669554249133063
22841_7979,2,103,0,0.3085439717611664
