grid_id,road_risk_score,risk_level,relative_top_percent,absolute_risk_score,absolute_risk_level,action_level,action_rank,risk_trigger,preventive_repair_candidate,feature_risk_score,model_relative_score,relative_ai_index,absolute_feature_score,absolute_risk_index,road_structure_score,lanes,road_rank,road_type,lanes_lift,road_rank_lift
22894_7837,41.5,높음,0.821,38.1,낮음,우선점검,139,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22894_7839,41.5,높음,0.821,38.1,낮음,우선점검,140,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22895_7836,41.5,높음,0.821,38.1,낮음,우선점검,141,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22895_7837,41.5,높음,0.821,38.1,낮음,우선점검,142,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22896_7836,41.5,높음,0.821,38.1,낮음,우선점검,143,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22896_7837,41.5,높음,0.821,38.1,낮음,우선점검,144,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22896_7840,41.5,높음,0.821,38.1,낮음,우선점검,145,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22897_7837,41.5,높음,0.821,38.1,낮음,우선점검,146,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22897_7840,41.5,높음,0.821,38.1,낮음,우선점검,147,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22898_7836,41.5,높음,0.821,38.1,낮음,우선점검,148,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22898_7841,41.5,높음,0.821,38.1,낮음,우선점검,149,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22899_7838,41.5,높음,0.821,38.1,낮음,우선점검,150,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22899_7839,41.5,높음,0.821,38.1,낮음,우선점검,151,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22899_7840,41.5,높음,0.821,38.1,낮음,우선점검,152,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22899_7841,41.5,높음,0.821,38.1,낮음,우선점검,153,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22900_7836,41.5,높음,0.821,38.1,낮음,우선점검,154,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22900_7841,41.5,높음,0.821,38.1,낮음,우선점검,155,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22901_7836,41.5,높음,0.821,38.1,낮음,우선점검,156,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22901_7838,41.5,높음,0.821,38.1,낮음,우선점검,157,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22901_7840,41.5,높음,0.821,38.1,낮음,우선점검,158,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22901_7841,41.5,높음,0.821,38.1,낮음,우선점검,159,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22901_7842,41.5,높음,0.821,38.1,낮음,우선점검,160,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22902_7842,41.5,높음,0.821,38.1,낮음,우선점검,161,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22903_7838,41.5,높음,0.821,38.1,낮음,우선점검,162,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22903_7839,41.5,높음,0.821,38.1,낮음,우선점검,163,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22903_7842,41.5,높음,0.821,38.1,낮음,우선점검,164,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22904_7841,41.5,높음,0.821,38.1,낮음,우선점검,165,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22905_7840,41.5,높음,0.821,38.1,낮음,우선점검,166,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22905_7841,41.5,높음,0.821,38.1,낮음,우선점검,167,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22906_7836,41.5,높음,0.821,38.1,낮음,우선점검,168,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22906_7837,41.5,높음,0.821,38.1,낮음,우선점검,169,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22906_7840,41.5,높음,0.821,38.1,낮음,우선점검,170,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22906_7842,41.5,높음,0.821,38.1,낮음,우선점검,171,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22906_7845,41.5,높음,0.821,38.1,낮음,우선점검,172,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22907_7842,41.5,높음,0.821,38.1,낮음,우선점검,173,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22908_7838,41.5,높음,0.821,38.1,낮음,우선점검,174,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22908_7840,41.5,높음,0.821,38.1,낮음,우선점검,175,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22908_7841,41.5,높음,0.821,38.1,낮음,우선점검,176,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22908_7843,41.5,높음,0.821,38.1,낮음,우선점검,177,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22908_7844,41.5,높음,0.821,38.1,낮음,우선점검,178,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22908_7845,41.5,높음,0.821,38.1,낮음,우선점검,179,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22908_7846,41.5,높음,0.821,38.1,낮음,우선점검,180,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22908_7847,41.5,높음,0.821,38.1,낮음,우선점검,181,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22909_7836,41.5,높음,0.821,38.1,낮음,우선점검,182,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22909_7837,41.5,높음,0.821,38.1,낮음,우선점검,183,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22909_7839,41.5,높음,0.821,38.1,낮음,우선점검,184,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22909_7840,41.5,높음,0.821,38.1,낮음,우선점검,185,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22909_7841,41.5,높음,0.821,38.1,낮음,우선점검,186,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22910_7838,41.5,높음,0.821,38.1,낮음,우선점검,187,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22910_7841,41.5,높음,0.821,38.1,낮음,우선점검,188,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22910_7842,41.5,높음,0.821,38.1,낮음,우선점검,189,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22910_7847,41.5,높음,0.821,38.1,낮음,우선점검,190,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22911_7836,41.5,높음,0.821,38.1,낮음,우선점검,191,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22911_7837,41.5,높음,0.821,38.1,낮음,우선점검,192,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22911_7838,41.5,높음,0.821,38.1,낮음,우선점검,193,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22911_7839,41.5,높음,0.821,38.1,낮음,우선점검,194,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22911_7840,41.5,높음,0.821,38.1,낮음,우선점검,195,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22911_7846,41.5,높음,0.821,38.1,낮음,우선점검,196,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22912_7838,41.5,높음,0.821,38.1,낮음,우선점검,197,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22912_7840,41.5,높음,0.821,38.1,낮음,우선점검,198,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22912_7843,41.5,높음,0.821,38.1,낮음,우선점검,199,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22912_7847,41.5,높음,0.821,38.1,낮음,우선점검,200,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22913_7838,41.5,높음,0.821,38.1,낮음,우선점검,201,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22913_7839,41.5,높음,0.821,38.1,낮음,우선점검,202,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22913_7840,41.5,높음,0.821,38.1,낮음,우선점검,203,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22913_7844,41.5,높음,0.821,38.1,낮음,우선점검,204,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22913_7846,41.5,높음,0.821,38.1,낮음,우선점검,205,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22913_7847,41.5,높음,0.821,38.1,낮음,우선점검,206,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,3,1.09148907,4.15345269
22914_7836,41.5,높음,0.821,38.1,낮음,우선점검,207,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22914_7837,41.5,높음,0.821,38.1,낮음,우선점검,208,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22914_7845,41.5,높음,0.821,38.1,낮음,우선점검,209,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22914_7846,41.5,높음,0.821,38.1,낮음,우선점검,210,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22915_7836,41.5,높음,0.821,38.1,낮음,우선점검,211,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22915_7837,41.5,높음,0.821,38.1,낮음,우선점검,212,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22915_7843,41.5,높음,0.821,38.1,낮음,우선점검,213,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22917_7845,41.5,높음,0.821,38.1,낮음,우선점검,214,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22917_7846,41.5,높음,0.821,38.1,낮음,우선점검,215,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22918_7846,41.5,높음,0.821,38.1,낮음,우선점검,216,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22918_7847,41.5,높음,0.821,38.1,낮음,우선점검,217,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22919_7846,41.5,높음,0.821,38.1,낮음,우선점검,218,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22919_7847,41.5,높음,0.821,38.1,낮음,우선점검,219,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22920_7845,41.5,높음,0.821,38.1,낮음,우선점검,220,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22920_7846,41.5,높음,0.821,38.1,낮음,우선점검,221,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22922_7844,41.5,높음,0.821,38.1,낮음,우선점검,222,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22923_7836,41.5,높음,0.821,38.1,낮음,우선점검,223,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22924_7836,41.5,높음,0.821,38.1,낮음,우선점검,224,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22924_7837,41.5,높음,0.821,38.1,낮음,우선점검,225,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22924_7838,41.5,높음,0.821,38.1,낮음,우선점검,226,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22924_7839,41.5,높음,0.821,38.1,낮음,우선점검,227,없음,0,0.06666646,0.0,0.17255724,0.2694125,0.38117567,0.86149359,1,104,0,1.09148907,4.15345269
22900_7837,41.0,높음,1.765,37.6,낮음,우선점검,228,없음,0,0.06666646,0.0,0.16778824,0.2694125,0.37640667,0.82970024,5,104,0,0.86956522,4.15345269
22903_7840,41.0,높음,1.765,37.6,낮음,우선점검,229,없음,0,0.06666646,0.0,0.16778824,0.2694125,0.37640667,0.82970024,5,104,0,0.86956522,4.15345269
22892_7838,40.6,높음,2.143,37.4,낮음,우선점검,230,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22893_7837,40.6,높음,2.143,37.4,낮음,우선점검,231,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22893_7838,40.6,높음,2.143,37.4,낮음,우선점검,232,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22894_7836,40.6,높음,2.143,37.4,낮음,우선점검,233,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22894_7838,40.6,높음,2.143,37.4,낮음,우선점검,234,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22895_7838,40.6,높음,2.143,37.4,낮음,우선점검,235,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22895_7840,40.6,높음,2.143,37.4,낮음,우선점검,236,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22898_7838,40.6,높음,2.143,37.4,낮음,우선점검,237,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22898_7840,40.6,높음,2.143,37.4,낮음,우선점검,238,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22899_7836,40.6,높음,2.143,37.4,낮음,우선점검,239,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22899_7837,40.6,높음,2.143,37.4,낮음,우선점검,240,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22901_7843,40.6,높음,2.143,37.4,낮음,우선점검,241,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22902_7837,40.6,높음,2.143,37.4,낮음,우선점검,242,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22902_7839,40.6,높음,2.143,37.4,낮음,우선점검,243,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22902_7840,40.6,높음,2.143,37.4,낮음,우선점검,244,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22902_7841,40.6,높음,2.143,37.4,낮음,우선점검,245,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22902_7843,40.6,높음,2.143,37.4,낮음,우선점검,246,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22903_7841,40.6,높음,2.143,37.4,낮음,우선점검,247,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22903_7843,40.6,높음,2.143,37.4,낮음,우선점검,248,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22904_7838,40.6,높음,2.143,37.4,낮음,우선점검,249,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22905_7839,40.6,높음,2.143,37.4,낮음,우선점검,250,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22905_7842,40.6,높음,2.143,37.4,낮음,우선점검,251,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22907_7839,40.6,높음,2.143,37.4,낮음,우선점검,252,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22907_7841,40.6,높음,2.143,37.4,낮음,우선점검,253,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22907_7843,40.6,높음,2.143,37.4,낮음,우선점검,254,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22907_7844,40.6,높음,2.143,37.4,낮음,우선점검,255,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22908_7837,40.6,높음,2.143,37.4,낮음,우선점검,256,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22908_7839,40.6,높음,2.143,37.4,낮음,우선점검,257,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22908_7842,40.6,높음,2.143,37.4,낮음,우선점검,258,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22909_7838,40.6,높음,2.143,37.4,낮음,우선점검,259,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22909_7844,40.6,높음,2.143,37.4,낮음,우선점검,260,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22909_7845,40.6,높음,2.143,37.4,낮음,우선점검,261,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22910_7839,40.6,높음,2.143,37.4,낮음,우선점검,262,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22910_7840,40.6,높음,2.143,37.4,낮음,우선점검,263,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22911_7842,40.6,높음,2.143,37.4,낮음,우선점검,264,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22912_7836,40.6,높음,2.143,37.4,낮음,우선점검,265,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22912_7837,40.6,높음,2.143,37.4,낮음,우선점검,266,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22912_7839,40.6,높음,2.143,37.4,낮음,우선점검,267,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22912_7844,40.6,높음,2.143,37.4,낮음,우선점검,268,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
22912_7846,40.6,높음,2.143,37.4,낮음,우선점검,269,없음,0,0.06666646,0.0,0.16522212,0.2694125,0.37384055,0.81259279,2,104,0,0.75015182,4.15345269
